Serial_Id,name,price,year,Odometer_Reading,fuel,transmission,Mileage,Engine_No,Horse_Power,Seats
257,Honda City V MT AVN,5.45,2013,"70,000.00",Petrol,Manual,16.8,1497,116.3,5
258,Renault KWID RXT,4.5,2020,"6,000.00",Petrol,Manual,22.3,799,53.26,5
259,Hyundai i20 2015-2017 Magna 1.2,4.8,2017,"64,000.00",Petrol,Manual,18.6,1197,81.83,5
260,Mahindra Scorpio 1.99 S10,10.6,2017,"93,000.00",Diesel,Manual,15.4,1997,120,7
261,Maruti Alto 800 LXI,2.35,2013,"26,200.00",Petrol,Manual,22.74,796,47.3,5
262,Maruti Baleno Zeta 1.2,5.9,2017,"25,000.00",Petrol,Manual,21.4,1197,83.1,5
263,Mahindra TUV 300 mHAWK100 T8 Dual Tone,7.5,2017,"80,000.00",Diesel,Manual,18.49,1493,100,7
264,Hyundai Santro AT,0.71,2004,110000,Petrol,Automatic,0,999,null ,5
265,Mahindra TUV 300 T4,4.5,2016,"70,000.00",Diesel,Manual,18.49,1493,100,7
266,Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,29.5,2018,"50,000.00",Diesel,Automatic,12.9,2755,174.5,7
267,Hyundai Santro Xing GLS,1.1,2008,"80,000.00",Petrol,Manual,17.92,1086,62.1,5
268,Mahindra Scorpio M2DI,2.8,2007,110000,Diesel,Manual,13.5,2179,115,5
269,Audi A4 30 TFSI Premium Plus,18.51,2016,"55,000.00",Petrol,Automatic,17.84,1395,147.51,5
270,Honda City i-VTEC S,7.5,2018,"25,000.00",Petrol,Manual,17.4,1497,117.3,5
271,Hyundai Grand i10 Magna,4,2015,"36,000.00",Petrol,Manual,18.9,1197,81.86,5
272,Maruti Swift Dzire ZDI,5.3,2015,"40,000.00",Diesel,Manual,26.59,1248,74,5
273,Mahindra Thar CRDe,8.7,2018,"25,000.00",Diesel,Manual,16.55,2498,105,6
274,Renault KWID RXL,2.95,2018,"30,038.00",Petrol,Manual,25.17,799,53.3,5
275,Tata Tiago 1.05 Revotorq XE,3.7,2017,"53,000.00",Diesel,Manual,27.28,1047,69,5
276,Maruti Swift VXI,5.3,2018,"5,000.00",Petrol,Manual,21.21,1197,81.8,5
277,Hyundai Xcent 1.1 CRDi SX Option,6,2014,"41,217.00",Diesel,Manual,24.4,1120,71,5
278,Renault KWID Climber 1.0 AMT,3.5,2017,"35,000.00",Petrol,Automatic,24.04,999,67,5
279,Ford Ecosport 1.5 DV5 MT Titanium,4.7,2013,"62,000.00",Diesel,Manual,22.7,1498,89.84,5
280,Ford Aspire 1.5 TDCi Trend,3.9,2015,"42,000.00",Diesel,Manual,25.83,1498,99,5
281,Ambassador Avigo 2000 DSZ,1.16,2005,120000,Diesel,Manual,13.2,1995,56,5
282,Mahindra Scorpio S10 7 Seater,9.2,2015,"80,000.00",Diesel,Manual,15.4,2179,120,7
283,Mahindra XUV500 W8 2WD,5.5,2013,"60,000.00",Diesel,Manual,15.1,2179,140,7
284,Hyundai Verna 1.6 SX,6.35,2014,"45,000.00",Diesel,Manual,22.32,1582,126.32,5
285,Mahindra XUV500 AT W8 FWD,12.5,2017,"50,000.00",Diesel,Automatic,16,2179,140,7
286,Maruti Alto 800 VXI,3,2018,"12,000.00",Petrol,Manual,24.7,796,47.3,5
287,Honda City i-VTEC CVT V,9.6,2018,"12,000.00",Petrol,Automatic,18,1497,117.6,5
288,Maruti Vitara Brezza VDi Option,7.5,2018,"15,000.00",Diesel,Manual,24.3,1248,88.5,5
289,Volkswagen Polo Petrol Trendline 1.2L,2.49,2011,"63,000.00",Petrol,Manual,16.47,1198,73.9,5
290,Tata Hexa XT,14,2018,"30,000.00",Diesel,Manual,17.6,2179,153.86,7
291,Ford Figo Diesel ZXI,2.5,2011,160800,Diesel,Manual,20,1399,68,5
292,Hyundai Verna 1.6 SX,6.1,2014,120000,Diesel,Manual,22.32,1582,126.32,5
293,Maruti Zen Estilo VXI BSIII,1.65,2010,"62,821.00",Petrol,Manual,18.2,998,67.1,5
294,Ford Ecosport 2015-2021 1.5 Diesel Ambiente,5.45,2016,"78,247.00",Diesel,Manual,21.7,1498,98.96,5
295,Hyundai Verna 1.6 CRDi EX MT,4.8,2013,113000,Diesel,Manual,22.32,1582,126.3,5
296,Hyundai i20 2015-2017 Asta Option 1.2,3.95,2014,"52,000.00",Petrol,Manual,18.6,1197,81.83,5
297,Toyota Innova 2.5 G (Diesel) 7 Seater,4.95,2012,109000,Diesel,Manual,12.99,2494,100.6,7
298,Hyundai Grand i10 Asta Option,4.7,2017,"90,000.00",Petrol,Manual,18.9,1197,82,5
299,Tata Indica eXeta eGLX,2,2011,"35,000.00",Petrol,Manual,16.84,1193,64.4,5
300,Skoda Laura 1.9 TDI MT Ambiente,2.8,2010,"90,000.00",Diesel,Manual,17,1896,105,5
301,Chevrolet Aveo 1.4 LS Limited Edition,1.49,2008,"62,001.00",Petrol,Manual,14.4,1399,94,5
302,Volkswagen Polo Diesel Trendline 1.2L,2,2011,"98,000.00",Diesel,Manual,22.07,1199,73.9,5
303,Hyundai i20 Active 1.4 SX,6.99,2016,"20,000.00",Diesel,Manual,21.19,1396,88.73,5
304,Toyota Corolla Altis 1.8 G,3.15,2010,"57,000.00",Petrol,Manual,14.28,1798,138.03,5
305,Maruti Wagon R VXI,3.4,2014,"21,717.00",Petrol,Manual,20.51,998,67.04,5
306,Renault Duster 85PS Diesel RxL,5,2014,"40,000.00",Diesel,Manual,20.45,1461,83.8,5
307,Honda City i-VTEC ZX,10.5,2017,"50,000.00",Petrol,Manual,17.14,1497,117.6,5
308,Renault Duster 110PS Diesel RxZ,6,2016,"90,000.00",Diesel,Manual,19.6,1461,108.45,5
309,Fiat Avventura Urban Cross 1.3 Multijet Active,4.78,2017,"90,000.00",Diesel,Manual,20.5,1248,91.72,5
310,Maruti Swift VXI Optional,4.91,2017,"27,876.00",Petrol,Manual,20.4,1197,81.8,5
311,Land Rover Discovery Sport Si4 HSE,28.9,2016,"56,000.00",Petrol,Automatic,12.63,1999,177,5
312,Hyundai i10 Asta,1.6,2008,"57,215.00",Petrol,Manual,20.36,1197,78.9,5
313,Hyundai Venue SX Turbo BSIV,9.85,2019,"5,400.00",Petrol,Manual,18.27,998,118.35,5
314,Maruti Swift Dzire VDI,5,2014,"60,000.00",Diesel,Manual,23.4,1248,74,5
315,Tata Tiago 1.2 Revotron XT,3.35,2017,"24,800.00",Petrol,Manual,23.84,1199,84,5
316,Maruti Alto LXi BSIII,0.85,2005,"70,000.00",Petrol,Manual,19.7,796,46.3,5
317,Honda BRV i-DTEC VX MT,9.5,2016,"59,450.00",Diesel,Manual,21.9,1498,98.6,7
318,Honda Jazz VX CVT,7.4,2018,"20,000.00",Petrol,Automatic,17.1,1199,88.51,5
319,Tata Indica Vista Terra 1.4 TDI,2,2010,"90,000.00",Diesel,Manual,17,1405,71,5
320,Maruti Swift VXI,3.75,2013,"34,553.00",Petrol,Manual,22,1197,81.8,5
321,Maruti Vitara Brezza VDi,8.1,2018,"40,000.00",Diesel,Manual,24.3,1248,88.5,5
322,Volkswagen Polo Petrol Trendline 1.2L,1.73,2010,350000,Petrol,Manual,16.47,1198,73.9,5
323,Maruti Vitara Brezza VDi,7,2017,"50,000.00",Diesel,Manual,24.3,1248,88.5,5
324,Mahindra KUV 100 mFALCON D75 K4,3.1,2016,"70,000.00",Diesel,Manual,25.32,1198,77,6
325,Mahindra Scorpio 1.99 S4,8.5,2017,120000,Diesel,Manual,15.4,1997,120,7
326,Hyundai i20 Era 1.4 CRDi,2.85,2013,"90,000.00",Diesel,Manual,22.54,1396,88.76,5
327,Maruti Swift Dzire VDI,4.5,2014,120000,Diesel,Manual,23.4,1248,74,5
328,Hyundai Creta 1.6 CRDi SX,11,2017,"80,000.00",Diesel,Manual,19.67,1582,126.2,5
329,Mahindra Xylo E4 BS IV,3.5,2011,155000,Diesel,Manual,14,2498,112,7
330,Mahindra Scorpio 1.99 S6 Plus,10.8,2017,"30,000.00",Diesel,Manual,15.4,1997,120,7
331,Honda City i DTEC V,5.3,2014,"66,100.00",Diesel,Manual,26,1498,98.6,5
332,Maruti Swift Dzire VDI,6.8,2017,"50,000.00",Diesel,Manual,28.4,1248,74.02,5
333,Mahindra Scorpio 1.99 S4 Plus,10.25,2017,"42,000.00",Diesel,Manual,15.4,1997,120,7
334,Hyundai i20 1.2 Spotz,6.5,2017,"55,000.00",Petrol,Manual,18.6,1197,81.83,5
335,Hyundai i10 Magna,1.94,2012,110699,Petrol,Manual,20.36,1197,78.9,5
336,Maruti Baleno Delta Automatic,6.86,2019,"5,000.00",Petrol,Automatic,21.4,1197,83.1,5
337,Maruti Alto 800 LXI,2,2016,"50,000.00",Petrol,Manual,22.74,796,47.3,5
338,Maruti Swift Dzire VXI,2.5,2010,"44,000.00",Petrol,Manual,19.1,1197,85.8,5
339,Maruti Vitara Brezza VDi Option,7.3,2018,"90,000.00",Diesel,Manual,24.3,1248,88.5,5
340,Hyundai Verna 1.6 VTVT SX,6.5,2016,"55,000.00",Petrol,Manual,17.01,1591,121.3,5
341,Maruti Vitara Brezza ZDi Plus Dual Tone,7.9,2017,"45,000.00",Diesel,Manual,24.3,1248,88.5,5
342,Maruti Baleno Zeta 1.2,6.2,2017,"30,000.00",Petrol,Manual,21.4,1197,83.1,5
343,Hyundai Verna 1.6 VTVT,5.1,2013,"50,000.00",Petrol,Manual,17.01,1591,121.3,5
344,Hyundai Santro Xing XL,1.15,2005,120000,Petrol,Manual,0,1086,null ,5
345,Maruti Eeco 5 Seater AC BSIV,3.75,2013,"20,000.00",Petrol,Manual,15.37,1196,73,5
346,Nissan Terrano XV 110 PS,5.25,2015,"69,000.00",Diesel,Manual,19.01,1461,108.5,5
347,Maruti Swift Dzire AMT VXI,6.2,2017,"19,843.00",Petrol,Automatic,21.21,1197,81.8,5
348,Tata Indigo LS (TDI) BS-III,2.7,2014,"20,000.00",Diesel,Manual,19.09,1405,69.01,5
349,Ford Endeavour 3.0L 4X4 AT,9.5,2011,"30,000.00",Diesel,Automatic,11.4,2953,153.86,7
350,Toyota Innova Crysta 2016-2020 2.4 G MT,14.5,2017,"52,300.00",Diesel,Manual,13.68,2393,147.51,7
351,Honda City i VTEC CVT SV,8.45,2016,"40,000.00",Petrol,Automatic,18,1497,117.3,5
352,Maruti Swift Dzire LDI,3.9,2014,"61,500.00",Diesel,Manual,23.4,1248,74,5
353,Honda Amaze S i-Vtech,3.95,2015,"59,000.00",Petrol,Manual,18,1198,86.7,5
354,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,4.5,2018,"40,000.00",Petrol,Manual,18.9,1197,81.86,5
355,Audi A6 2.0 TDI,17,2013,"60,000.00",Diesel,Automatic,17.68,1968,174.33,5
356,Hyundai Grand i10 Magna,3.25,2013,"61,000.00",Petrol,Manual,18.9,1197,82,5
357,Mahindra KUV 100 mFALCON D75 K4,3.5,2016,"70,000.00",Diesel,Manual,25.32,1198,77,6
358,Mahindra XUV500 W8 2WD,6.5,2013,"63,000.00",Diesel,Manual,15.1,2179,140,7
359,Mercedes-Benz E-Class E 200 CGI,12.5,2012,"58,000.00",Petrol,Manual,12.3,1796,185,5
360,Maruti Zen Estilo VXI BSIV,2.2,2013,"40,000.00",Petrol,Manual,19,998,67.1,5
361,Mahindra Quanto C8,3.5,2015,"49,000.00",Diesel,Manual,17.21,1493,100,7
362,Maruti Swift Dzire VDI,7.5,2017,"22,000.00",Diesel,Manual,28.4,1248,74.02,5
363,Honda City 1.5 V MT,2.99,2010,"57,977.00",Petrol,Manual,17,1497,118,5
364,Hyundai Xcent 1.1 CRDi Base,3.78,2016,"70,000.00",Diesel,Manual,24.4,1120,71,5
365,Land Rover Range Rover Evoque Convertible HSE Dynamic,70,2018,"13,000.00",Petrol,Automatic,12.19,1997,237.36,4
366,Mini Cooper 3 DOOR S,13.25,2012,"67,000.00",Petrol,Automatic,17.33,1998,189.08,4
367,Maruti Ertiga VDI,5.24,2014,"48,242.00",Diesel,Manual,20.77,1248,88.76,7
368,Ford Figo Diesel EXI,1.69,2012,"68,000.00",Diesel,Manual,20,1399,68.05,5
369,Maruti Ertiga ZDI,5,2014,"40,000.00",Diesel,Manual,20.77,1248,88.8,7
370,Audi Q7 2006-2020 3.0 TDI Quattro Premium Plus,20,2012,"98,000.00",Diesel,Automatic,12.07,2967,241.4,7
371,Maruti Swift Dzire VDI,3.8,2013,113450,Diesel,Manual,23.4,1248,74,5
372,Maruti Wagon R AMT VXI,4,2018,"80,000.00",Petrol,Automatic,20.51,998,67,5
373,Hyundai Santro Sportz SE AMT BSIV,5.65,2020,"1,000.00",Petrol,Automatic,20.3,1086,68,5
374,Maruti Wagon R VXI,3.35,2015,"20,292.00",Petrol,Manual,20.51,998,67.04,5
375,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,3,2010,"67,900.00",Diesel,Manual,12.05,2179,120,7
376,Chevrolet Beat Diesel LS,2,2012,"70,000.00",Diesel,Manual,25.44,936,57.6,5
377,Mahindra Scorpio 1.99 S10,10.51,2015,"40,000.00",Diesel,Manual,15.4,1997,120,7
378,Hyundai Grand i10 1.2 CRDi Sportz Option,5.1,2017,"60,000.00",Diesel,Manual,24,1186,73.97,5
379,Renault KWID Climber 1.0 AMT,3.7,2018,"25,000.00",Petrol,Automatic,24.04,999,67,5
380,Maruti Wagon R LXI,2,2006,"70,000.00",Petrol,Manual,18.9,998,67.1,5
381,Maruti Baleno Delta 1.3,6.25,2018,"21,000.00",Diesel,Manual,27.39,1248,74,5
382,Mahindra Scorpio S7 140 BSIV,12.9,2018,"39,000.00",Diesel,Manual,16.36,2179,140,7
383,Hyundai Creta 1.6 E Plus,8.9,2017,"30,000.00",Petrol,Manual,15.8,1591,121.3,5
384,Hyundai Verna 1.6 CRDI,4.2,2012,"61,000.00",Diesel,Manual,22.32,1582,126.3,5
385,Maruti Swift LXI Optional-O,5,2017,"5,743.00",Petrol,Manual,20.4,1197,83.11,5
386,Nissan Terrano XL Plus 85 PS,7.5,2017,"44,000.00",Diesel,Manual,20.45,1461,83.8,5
387,Hyundai Grand i10 1.2 Kappa Asta,6,2018,"24,200.00",Petrol,Manual,18.9,1197,81.86,5
388,Maruti Baleno Delta 1.3,5.9,2017,"57,000.00",Diesel,Manual,27.39,1248,74,5
389,Hyundai i10 Magna,1.9,2011,"58,000.00",Petrol,Manual,20.36,1197,78.9,5
390,Datsun GO Plus T Option BSIV,5,2017,"15,000.00",Petrol,Manual,19.44,1198,67,7
391,Maruti Celerio ZXI Optional,4.5,2017,"10,000.00",Petrol,Manual,23.1,998,67.04,5
392,Mahindra NuvoSport N8,5.5,2016,"70,000.00",Diesel,Manual,17.45,1493,100,7
393,Chevrolet Beat LT,1.7,2011,"65,000.00",Petrol,Manual,18.6,1199,79.4,5
394,Mahindra XUV500 W6 2WD,6.5,2015,100000,Diesel,Manual,15.1,2179,140,7
395,BMW Z4 M40i,82.5,2020,"2,000.00",Petrol,Automatic,11.29,2998,335,2
396,Maruti Wagon R VXI Opt 1.2,5,2020,"10,000.00",Petrol,Manual,20.52,1197,81.8,5
397,Hyundai Xcent 1.2 Kappa AT SX Option,5,2015,"10,000.00",Petrol,Automatic,16.9,1197,82,5
398,Maruti Alto LXi,1.4,2009,"43,000.00",Petrol,Manual,19.7,796,46.3,5
399,Honda Amaze S Plus i-VTEC,3.49,2013,"64,000.00",CNG,Manual,18,1198,86.7,5
400,Maruti Wagon R VXI with ABS,3.25,2014,"30,000.00",Petrol,Manual,20.51,998,67.06,5
401,Honda City i VTEC S,4.35,2014,"63,000.00",Petrol,Manual,17.8,1497,117.3,5
402,Maruti Celerio VXI CNG BSIV,4.55,2018,"28,000.00",CNG,Manual,31.79,998,58.33,5
403,Land Rover Discovery HSE Luxury 3.0 Si6,62,2018,"25,000.00",Petrol,Automatic,9.17,2995,335.25,7
404,Honda City i VTEC V,7.55,2017,"32,226.00",Petrol,Manual,17.8,1497,117.3,5
405,Renault Koleos 2.0 Diesel,6.5,2013,"63,432.00",Diesel,Automatic,13.73,1995,148,5
406,Audi A3 cabriolet 40 TFSI Premium Plus,40,2018,"8,000.00",Petrol,Automatic,16.6,1798,177,4
407,Honda Brio V MT,2.5,2013,"80,000.00",Petrol,Manual,19.4,1198,86.8,5
408,Maruti Alto K10 VXI,2.45,2014,"65,000.00",Petrol,Manual,23.95,998,67.05,5
409,Kia Seltos HTK Plus D,13.5,2019,"14,000.00",Diesel,Manual,20.8,1493,113.4,5
410,Tata Indigo LX (TDI) BS III,2.15,2013,"90,760.00",Diesel,Manual,19.09,1396,69,5
411,Tata Indigo LX (TDI) BS-III,4,2016,"80,000.00",Diesel,Manual,19.09,1405,69.01,5
412,Renault KWID AMT RXL,3.1,2018,"15,000.00",Petrol,Automatic,24.04,999,67,5
413,Toyota Fortuner 4X2 AT,12.35,2012,"85,000.00",Petrol,Automatic,0,2694,163.05,7
414,Renault Captur 1.5 Diesel RXT,12.65,2018,"12,851.00",Diesel,Manual,20.37,1461,108.45,5
415,BMW 6 Series GT 630i Luxury Line,55,2018,"30,000.00",Petrol,Automatic,14.28,1998,254.7,4
416,Toyota Land Cruiser 200 V8 Petrol,92,2016,"80,000.00",Petrol,Automatic,9,4461,285.4,8
417,Maruti Swift Dzire VDi,6.75,2018,"32,000.00",Diesel,Manual,19.3,1248,73.9,5
418,Maruti Wagon R VXI 1.2,5,2019,"30,000.00",Petrol,Manual,20.52,1197,81.8,5
419,Hyundai i10 Sportz Option,3,2010,"25,000.00",Petrol,Manual,20.36,1197,78.9,5
420,Mahindra Scorpio S10 AT 2WD,14.5,2016,"35,000.00",Diesel,Automatic,15.4,2179,120,7
421,Mahindra Scorpio VLX 4WD BSIV,5.3,2013,140000,Diesel,Manual,12.05,2179,120,8
422,Ford Ecosport 1.5 DV5 MT Titanium,5.75,2014,"65,597.00",Diesel,Manual,22.7,1498,89.84,5
423,Hyundai Santro Xing GL CNG,2.4,2012,"61,785.00",CNG,Manual,17,1086,null ,5
424,Hyundai i20 2015-2017 Sportz 1.2,5.5,2017,"35,000.00",Petrol,Manual,18.6,1197,81.83,5
425,Maruti Ciaz VDi Plus,5,2014,160000,Diesel,Manual,26.21,1248,88.5,5
426,Maruti Baleno Delta,6.43,2020,"7,124.00",Petrol,Manual,21.01,1197,81.8,5
427,Ford Ecosport 2015-2021 S Petrol BSIV,10,2019,"15,000.00",Petrol,Manual,18.1,999,123.24,5
428,Hyundai Xcent 1.2 CRDi S,6.11,2018,"22,979.00",Diesel,Manual,25.4,1186,73.97,5
429,Toyota Etios Liva GD,3.1,2014,150000,Diesel,Manual,23.59,1364,67.04,5
430,Hyundai Grand i10 Asta,5.5,2016,"34,000.00",Petrol,Manual,18.9,1197,82,5
431,Renault Scala Diesel RxZ Travelogue,3.5,2015,"42,000.00",Diesel,Manual,21.64,1461,84.8,5
432,Volkswagen Vento Diesel Trendline,3,2011,280000,Diesel,Manual,20.54,1598,103.6,5
433,Tata Tigor 1.2 Revotron XT,4.7,2018,"40,000.00",Petrol,Manual,20.3,1199,84,5
434,Honda City i DTec V,5.25,2014,"77,000.00",Diesel,Manual,26,1498,98.6,5
435,Datsun GO Plus T Option BSIV,4.69,2017,"15,000.00",Petrol,Manual,19.44,1198,67,7
436,Maruti Alto K10 2010-2014 VXI,2.1,2012,"60,000.00",Petrol,Manual,20.92,998,67.1,5
437,Maruti Alto 800 LXI,2,2013,120000,Petrol,Manual,22.74,796,47.3,5
438,Renault KWID 1.0 RXT Optional,4,2019,"2,500.00",Petrol,Manual,23.01,999,67,5
439,Jaguar XF 2.2 Litre Luxury,21.5,2013,"50,000.00",Diesel,Automatic,16.36,2179,187.7,5
440,Maruti Celerio ZXI,3.4,2016,"46,500.00",Petrol,Manual,23.1,998,67.04,5
441,Maruti Alto LXi BSIII,0.95,2005,"5,000.00",Petrol,Manual,19.7,796,46.3,5
442,Audi Q3 35 TDI Quattro Premium Plus,20.5,2015,"69,000.00",Diesel,Automatic,15.73,1968,174.33,5
443,Maruti Swift VDI,3.81,2012,"68,000.00",Diesel,Manual,22.9,1248,74,5
444,Mercedes-Benz C-Class C 250 CDI Elegance,7.75,2011,"45,000.00",Diesel,Automatic,14.94,2143,204,5
445,Maruti Swift Dzire VDI,7,2017,"20,000.00",Diesel,Manual,28.4,1248,74.02,5
446,Maruti Ciaz Alpha Diesel,6.75,2017,106000,Diesel,Manual,28.09,1248,88.5,5
447,Honda City i VTEC CVT SV,6.7,2015,"28,000.00",Petrol,Automatic,18,1497,117.3,5
448,Mahindra XUV500 W6 2WD,10.5,2018,"50,000.00",Diesel,Manual,16,2179,140,7
449,Renault Scala Diesel RxL,3.15,2014,"70,000.00",Diesel,Manual,21.64,1461,84.8,5
450,BMW X5 xDrive 30d xLine,79,2019,"19,000.00",Diesel,Automatic,13.38,2993,265,5
451,Honda City 1.5 S MT,3.6,2011,"55,000.00",Petrol,Manual,17,1497,118,5
452,Ford Figo 1.5D Ambiente ABS MT,4,2017,"53,000.00",Diesel,Manual,25.83,1498,99,5
453,Hyundai Verna 1.6 SX,4.7,2014,"89,000.00",Diesel,Manual,22.32,1582,126.32,5
454,Maruti Alto 800 LXI,3.04,2018,"22,000.00",Petrol,Manual,24.7,796,47.3,5
455,Tata Zest Quadrajet 1.3 75PS XMS,5.25,2018,"90,000.00",Diesel,Manual,22.95,1248,74,5
456,Honda City i DTEC S,4.9,2014,"69,000.00",Diesel,Manual,26,1498,98.6,5
457,Mahindra Scorpio 1.99 S6 Plus,8.64,2016,155000,Diesel,Manual,15.4,1997,120,7
458,Mahindra XUV500 W6 2WD,4.8,2013,"85,000.00",Diesel,Manual,16,2179,140,7
459,Hyundai Xcent 1.2 Kappa SX Option,3.5,2016,"50,000.00",Petrol,Manual,19.1,1197,82,5
460,Maruti Wagon R VXI AMT Opt 1.2,5.75,2019,"3,600.00",Petrol,Automatic,20.52,1197,81.8,5
461,Mercedes-Benz CLA 200 CDI Sport,28.5,2018,"15,000.00",Diesel,Automatic,17.9,2143,136,5
462,Maruti Baleno Delta Automatic,6.86,2019,"5,000.00",Petrol,Automatic,21.4,1197,83.1,5
463,Hyundai Santro LP - Euro II,0.55,2002,"80,000.00",Petrol,Manual,0,999,null ,5
464,Maruti SX4 Vxi BSIII,3,2007,"40,000.00",Petrol,Manual,15,1586,104.68,5
465,Daewoo Matiz SA,1.03,2000,120000,Petrol,Manual,18.5,796,53,5
466,Toyota Innova 2.5 G (Diesel) 7 Seater,7.8,2015,143000,Diesel,Manual,12.99,2494,100,7
467,Audi A6 35 TDI Technology,34.9,2018,"24,000.00",Diesel,Automatic,17.68,1968,174.33,5
468,Bentley Mulsanne 6.8,235,2012,"15,000.00",Petrol,Automatic,10.1,6752,505,5
469,MG Hector Smart Diesel MT BSIV,16.99,2019,"28,000.00",Diesel,Manual,17.41,1956,167.68,5
470,Honda Brio 1.2 S MT,2.75,2016,"65,000.00",Petrol,Manual,18.5,1198,86.8,5
471,Maruti Swift ZDI Plus,8,2019,"44,000.00",Diesel,Manual,28.4,1248,74,5
472,Maruti Baleno Zeta Automatic,6.8,2018,"10,000.00",Petrol,Automatic,21.4,1197,83.1,5
473,Toyota Fortuner 3.0 Diesel,12,2010,200000,Diesel,Manual,11.5,2982,171,7
474,Toyota Innova 2.5 G (Diesel) 8 Seater,5.25,2012,187031,Diesel,Manual,12.99,2494,100,8
475,Ford Ecosport 2015-2021 1.5 Petrol Titanium Plus BSIV,9.55,2019,"22,346.00",Petrol,Manual,17,1497,121.36,5
476,Hyundai i20 1.4 CRDi Magna,3.5,2012,120000,Diesel,Manual,21.9,1396,90,5
477,Maruti Vitara Brezza LXI,8,2020,"1,000.00",Petrol,Manual,17.03,1462,103.26,5
478,Maruti Alto LX BSIII,0.75,2005,"56,700.00",Petrol,Manual,19.7,796,46.3,5
479,Mahindra XUV500 W6 2WD,8.25,2015,170000,Diesel,Manual,16,2179,140,7
480,Mahindra Marazzo M8 8Str,14.76,2019,"60,000.00",Diesel,Manual,17.3,1497,121,8
481,Honda Jazz V CVT,6.7,2018,"40,000.00",Petrol,Automatic,18.2,1199,88.7,5
482,Maruti Alto LXi,1.8,2012,"28,000.00",Petrol,Manual,19.7,796,46.3,5
483,Renault Scala RxL,3.5,2014,"85,000.00",Petrol,Manual,16.95,1498,97.6,5
484,Hyundai Grand i10 1.2 Kappa Asta,4.9,2017,"35,000.00",Petrol,Manual,18.9,1197,81.86,5
485,Maruti Baleno Zeta 1.2,5.5,2017,"20,000.00",Petrol,Manual,21.4,1197,83.1,5
486,Hyundai i10 Sportz,3.5,2014,"40,000.00",Petrol,Manual,20.36,1197,78.9,5
487,Toyota Corolla Altis G,2.45,2009,"65,000.00",Petrol,Manual,14.53,1798,138.1,5
488,Toyota Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,15,2019,"35,000.00",Diesel,Manual,13.68,2393,147.8,8
489,Hyundai EON Era Plus,2.5,2013,"54,417.00",Petrol,Manual,21.1,814,55.2,5
490,Ford Figo Diesel LXI,1.9,2012,"74,000.00",Diesel,Manual,20,1399,68.05,5
491,Volkswagen Ameo 1.2 MPI Comfortline Plus,4,2017,"47,592.00",Petrol,Manual,17,1198,73.75,5
492,Renault Duster 85PS Diesel RxE Adventure,4.6,2014,"46,500.00",Diesel,Manual,20.45,1461,83.8,5
493,Maruti Swift AMT VXI,6.5,2019,"8,000.00",Petrol,Automatic,21.21,1197,81.8,5
494,Maruti Ciaz ZDi Plus SHVS,7,2016,120000,Diesel,Manual,28.09,1248,88.5,5
495,Chevrolet Spark 1.0 LT,1.2,2013,100000,Petrol,Manual,16.2,995,62.1,5
496,Mercedes-Benz GLE Class 250d,38.5,2016,"48,500.00",Diesel,Automatic,17.9,2143,201.15,5
497,Maruti Swift 1.2 DLX (Only Delhi),4.55,2017,"34,000.00",Petrol,Manual,20.4,1197,81.8,5
498,Hyundai Santro Xing GL,2.35,2013,"55,000.00",Petrol,Manual,0,1086,62,5
499,Tata Indigo LS TDI BSIII,1.6,2012,"88,157.00",Diesel,Manual,19.09,1396,69,5
500,Maruti Swift VXI BSIV,3.65,2014,"54,000.00",Petrol,Manual,22,1197,81.8,5
501,Toyota Etios GD,5.55,2016,163000,Diesel,Manual,23.59,1364,67.05,5
502,Maruti Swift Dzire ZXI,4.7,2014,"11,275.00",Petrol,Manual,19.1,1197,85.8,5
503,Maruti Ritz VDi,3.25,2013,"58,000.00",Diesel,Manual,21.1,1248,73.9,5
504,Toyota Fortuner 2016-2021 2.8 2WD AT,29.5,2018,"35,000.00",Diesel,Automatic,12.9,2755,174.5,7
505,Nissan Terrano XL Plus 85 PS,8,2015,"19,000.00",Diesel,Manual,20.45,1461,83.8,5
506,Maruti Swift VDI,4,2012,"48,000.00",Diesel,Manual,22.9,1248,74,5
507,Renault Duster 85PS Diesel RxE,5.5,2015,"68,000.00",Diesel,Manual,19.87,1461,83.8,5
508,Honda Civic 1.8 V AT,15.19,2019,"23,000.00",Petrol,Automatic,13.9,1799,130.2,5
509,Maruti Swift Dzire AMT VDI,7.4,2018,"31,500.00",Diesel,Automatic,28.4,1248,74.02,5
510,Tata Vista TDI LX,1.25,2013,120000,Diesel,Manual,19.1,1405,70,5
511,Honda Brio V MT,2.71,2011,"63,000.00",Petrol,Manual,19.4,1198,86.8,5
512,Maruti Kizashi CVT,4.25,2011,"63,000.00",Petrol,Automatic,10,2393,175.6,5
513,Mahindra Supro LX 8 Str,4.75,2018,"60,000.00",Diesel,Manual,23.5,909,45,8
514,Honda Amaze S i-Dtech,3.25,2013,"73,000.00",Diesel,Manual,25.8,1498,98.6,5
515,Hyundai Grand i10 Nios AMT Sportz,6,2020,"10,000.00",Petrol,Automatic,20.7,1197,81.86,5
